arquivo,pasta,condicao,nivel,espiras,alfa,numero,ordem,bloco,sha256,campanha
p7045.bmp,p7_480,SC480,6,480,0.8,45,19,3,b806a325a7abfce5dbc9aca1e64f2c330a0d747c447ae96e25e65759f26a6539,D
p7046.bmp,p7_480,SC480,6,480,0.8,46,20,3,8e1ada1ae4892f3719f2ba833558331c874518acd0958d66a3a273f7f596c55c,D
p7047.bmp,p7_480,SC480,6,480,0.8,47,21,3,cb70ad6596f7ebfae60adef4a9a86bf916b30ed7702854ef67df51cc3d405810,D
p7048.bmp,p7_480,SC480,6,480,0.8,48,22,4,a51efc68eac0ae45696b24f673bd636c80407a871a82e710fa94ae65a32314c0,D
p7049.bmp,p7_480,SC480,6,480,0.8,49,23,4,c2706bd8247033f366ca6f3f8f8cc5706d863d43a0aadb8548635a4b85afa5b8,D
p7050.bmp,p7_480,SC480,6,480,0.8,50,24,4,35587984f14070bb5d8fc3712b5920a7ece4556622668d979e48286dd4ca42cb,D
p7051.bmp,p7_480,SC480,6,480,0.8,51,25,4,888d52de31f58b3142c9066fa3c2538fa006a2dc2e82821802860d569fb0696f,D
p7052.bmp,p7_480,SC480,6,480,0.8,52,26,4,8b2eb6c5544c03828360accd8d830622167d3b7f7b4661f21144f5ea92241a51,D
p8053.bmp,p8_560,SC560,7,560,0.9333333333333333,53,0,0,7968f6cedb7eaf8cce3d0cb0428f6a25c4ae91d659ef324cef2e429fa6d7a022,D
p8054.bmp,p8_560,SC560,7,560,0.9333333333333333,54,1,0,9eadb20506408f3549ea91e82b3b6eee938a4553c32c33d39502ac81cdce763c,D
p8055.bmp,p8_560,SC560,7,560,0.9333333333333333,55,2,0,bdb67580710244d0e9baa779d2f07bcac10833c21a0f53b4e72dada9563fcc9d,D
p8056.bmp,p8_560,SC560,7,560,0.9333333333333333,56,3,0,7ff00accd2ade2793bf27e6e119015936d7e222cf77c989078af376c84a9605f,D
p8057.bmp,p8_560,SC560,7,560,0.9333333333333333,57,4,0,8287b34f880f4f8b9ca9adcb373030fbaa2f718e2a2fcc45af923cd9f6b049ec,D
p8058.bmp,p8_560,SC560,7,560,0.9333333333333333,58,5,0,53e21be08d801271768b75d0c7eeddc86fb99a273938919c8aaa82bcac92370a,D
p8059.bmp,p8_560,SC560,7,560,0.9333333333333333,59,6,0,4144ba06b6c0e0be34556e120d3049d0c8f1e81c700640637ba531eadc9f841e,D
p8060.bmp,p8_560,SC560,7,560,0.9333333333333333,60,7,1,767ae932731bf353f1278740de77880f63adff54405c744a01fb7769fad9dcba,D
p8061.bmp,p8_560,SC560,7,560,0.9333333333333333,61,8,1,ea509bd5a956be8dbb7444aea0bdc3d71cb200866dcd59f8798525259e06a011,D
p8062.bmp,p8_560,SC560,7,560,0.9333333333333333,62,9,1,c14b81a9cdfb24fd06ec14355811d0ce0637bdb53770db71e0cf485a3dea7151,D
p8063.bmp,p8_560,SC560,7,560,0.9333333333333333,63,10,1,de4aadea4e416b0c3d031516b4b01b5ba9593ce4848dc91215c5f2e525dcf07d,D
p8064.bmp,p8_560,SC560,7,560,0.9333333333333333,64,11,1,794a541c4afdd647fa06207d08a24c277c89fdcb6b73cdf179a687b3b7835f4a,D
p8065.bmp,p8_560,SC560,7,560,0.9333333333333333,65,12,1,dadc24c55799bea2cf6bc2fa99a5c54bb6424775e47ae11fd75c4924a8282f87,D
p8066.bmp,p8_560,SC560,7,560,0.9333333333333333,66,13,1,656f8e7f6d540380586fe549ec95059a3a0717a38720034ad1fad9e5b09640f1,D
p8067.bmp,p8_560,SC560,7,560,0.9333333333333333,67,14,2,634f07513b09bc40144d10e11867d3b8cffbc62dbc671e1de4764073e98d5564,D
p8068.bmp,p8_560,SC560,7,560,0.9333333333333333,68,15,2,c56634c3c150230c5b269ad22d1fb660f96294abedfc0478ac8fe4410ac40505,D
p8069.bmp,p8_560,SC560,7,560,0.9333333333333333,69,16,2,0f7788b75b97d7776b185a2ab4cf457b9af8b90bbb4ae43abec3ec3765c38892,D
p8070.bmp,p8_560,SC560,7,560,0.9333333333333333,70,17,2,fe365a6124a8c8b526938fcb024c4434301d4a185318baaf297d7f2d13a7abe1,D
p8071.bmp,p8_560,SC560,7,560,0.9333333333333333,71,18,2,70b02bdb8c021dbd43fb29679e44f4a4c4ef0a6979176a1d31839461b9f3c2d2,D
p8072.bmp,p8_560,SC560,7,560,0.9333333333333333,72,19,2,2392b5714990016f3c893d2895004bccfd15e4b4880386fdbf89e0009986a0d7,D
p8073.bmp,p8_560,SC560,7,560,0.9333333333333333,73,20,3,c1ad582701d3d4dc398cb11ceb8308dc5fbcc3286ecfb6cf50b7de65ccb231fe,D
p8074.bmp,p8_560,SC560,7,560,0.9333333333333333,74,21,3,1e74b1b71b491dd1ae402d6a64dd86f1df7c99938272acab6771dd85fd5d45ce,D
p8075.bmp,p8_560,SC560,7,560,0.9333333333333333,75,22,3,8dec29612d8fa52ed380026f020d9dded8d78a64eedd915c03321d3d4d34ddf6,D
p8076.bmp,p8_560,SC560,7,560,0.9333333333333333,76,23,3,c98f9a19d5de7d2613f2586443e40401fa85883a2de30fb711ddb10dae86227d,D
p8077.bmp,p8_560,SC560,7,560,0.9333333333333333,77,24,3,049abde95138fa93f7332ba8248ccfe013b302a9c16ef15820ac56d628ee5e09,D
p8078.bmp,p8_560,SC560,7,560,0.9333333333333333,78,25,3,5fcd815ad0029d056a7a5d44e68984f08ed50a16637942b666161572d84ef32a,D
p8079.bmp,p8_560,SC560,7,560,0.9333333333333333,79,26,4,0abf67e9ce9b888eb53f151ee3c3604a25552522d434a538e0168eabe1c902bb,D
p8080.bmp,p8_560,SC560,7,560,0.9333333333333333,80,27,4,ebee614bd5cb5dcb6a4e15c0f350cfd0bf3b5107718ae8ec20b7aa2ac409bd1d,D
p8081.bmp,p8_560,SC560,7,560,0.9333333333333333,81,28,4,df81fccccdff80b627e7a22b646bef720be2e586b14bec6e4b6124e1ec4d252d,D
p8082.bmp,p8_560,SC560,7,560,0.9333333333333333,82,29,4,05052dba31bb5c07e4f5a8ec96c7e8ca51632f7c1197a4b6fc85d0ae4319cef3,D
p8083.bmp,p8_560,SC560,7,560,0.9333333333333333,83,30,4,af35ada36209d1ef16e69627eef83c2cc61424a991966088eb0a9da5648537bb,D
p8084.bmp,p8_560,SC560,7,560,0.9333333333333333,84,31,4,ad37f6f6fba2c8d66ba76668af39904c999c85a5deeff7ab82d1efa40e271e1c,D
p9085.bmp,p9_600,SC600,8,600,1.0,85,0,0,db54701db50de00a05e4b28984634a2e871ed8863bb8a49f6582f70da88d2cfb,D
p9086.bmp,p9_600,SC600,8,600,1.0,86,1,0,5c95deeee5661fee4460681787974800dc3149461afb4e6c867ebe08bd255bbc,D
p9087.bmp,p9_600,SC600,8,600,1.0,87,2,0,ca2c341c9cc95059524b0b5feb4db557582276c56e0739abfeb0fa6df63aea46,D
p9088.bmp,p9_600,SC600,8,600,1.0,88,3,0,88aa76bb10aed507b501eec250d7bbe7e4b54f96521a57b06faa6fd651003d3c,D
p9089.bmp,p9_600,SC600,8,600,1.0,89,4,0,22ba34671e7d0eb9abc29b05cf76ce55a812534fda299af0105e26720c078614,D
p9090.bmp,p9_600,SC600,8,600,1.0,90,5,0,2466726e2bfe4e47ae3c28c4e2e3f0b307846fdff7946bbf84b1d4c801655366,D
p9091.bmp,p9_600,SC600,8,600,1.0,91,6,0,0bbdb86849813f3e62fd6ddcf53d743167b68faee92c09f14e3737bb89e07f47,D
p9092.bmp,p9_600,SC600,8,600,1.0,92,7,0,9f19408fb4d28596647b379ecfc310a88e85c30a46732ebc6c562f2994405ee5,D
p9093.bmp,p9_600,SC600,8,600,1.0,93,8,1,6ae3eef32d4a59b33d8b0e455163386a0c65da913706f86aefb29318ddbf0082,D
p9094.bmp,p9_600,SC600,8,600,1.0,94,9,1,e77bca8bfac29737998a763243a7b7fac9bdc6b14e2ad3af8b3e39e6ccd1bd78,D
p9095.bmp,p9_600,SC600,8,600,1.0,95,10,1,e16946196710a0106d91e60d832629de6dedb8f37c5cc77b7e392ff17b548e11,D
p9096.bmp,p9_600,SC600,8,600,1.0,96,11,1,ace8f20f36ba2d99f89d0fc7b0e6e23c86b0730b60c1a4a94b750f8fcc6ee748,D
p9097.bmp,p9_600,SC600,8,600,1.0,97,12,1,2bc792fdb481e7d8c955399f0143b1a75dcd5e256b785a6679c43895e4caf128,D
p9098.bmp,p9_600,SC600,8,600,1.0,98,13,1,a6f842b638e9e15465da4d5c14efa3b0c30507f5df72638a7b5d644e084a14f5,D
p9099.bmp,p9_600,SC600,8,600,1.0,99,14,1,b9e4a69adc50676f4a0173dc57b70441cacbb10135d2513e7aab59fd98954135,D
p9100.bmp,p9_600,SC600,8,600,1.0,100,15,1,4c2ef94713d2684aa3ac1832cc33c2adb6f09caee851a469c42945c2e79cbc9e,D
p9101.bmp,p9_600,SC600,8,600,1.0,101,16,2,7d9b5ff49f0ced9c97406931e7bbbeeadff68b7ca1fbd10f64cfe5aee3f94487,D
p9102.bmp,p9_600,SC600,8,600,1.0,102,17,2,fed465aee5d81b22be25f524591dba3e2b4dc88ca40266b1583d9fd07cade29a,D
p9103.bmp,p9_600,SC600,8,600,1.0,103,18,2,39acf6db743922c55e096272f36a3341a6beb790d6556823db436e42afc6305b,D
p9104.bmp,p9_600,SC600,8,600,1.0,104,19,2,a02440c2f7ffd324b35770b974c0bc056a17a5858313f8b072a06f1526661441,D
p9105.bmp,p9_600,SC600,8,600,1.0,105,20,2,333868a6155ec2d7acd05313af054a9136bc3c4f9c0edaa0eb393bd29c726c19,D
p9106.bmp,p9_600,SC600,8,600,1.0,106,21,2,b045a1d43770a31ced4d0117655efec58e91c8856429f2c41ddce5b3c328c6c4,D
p9107.bmp,p9_600,SC600,8,600,1.0,107,22,2,7461827ab90c85308f1851ae1d312d09fafe1c451150cac7923c3f0c33267ff8,D
p9108.bmp,p9_600,SC600,8,600,1.0,108,23,2,ac712b9d81e4a8f39919918a1d53d685b3bb3d7f7be10be0944bb1e2c4e4c29d,D
p9109.bmp,p9_600,SC600,8,600,1.0,109,24,3,e9ecaaeda6d22bfc0e5230da729efca56b8a5f4a47c3dbb224a18a56e0e12805,D
p9110.bmp,p9_600,SC600,8,600,1.0,110,25,3,251c457661a9a71f07a117a2630c4c9b057b9573378b86b4607235a5ced08c87,D
p9111.bmp,p9_600,SC600,8,600,1.0,111,26,3,0d93e518943a99a49f67b9aa4e78f986bf8fa4ca9f2aa6359dcb19c83008d51b,D
p9112.bmp,p9_600,SC600,8,600,1.0,112,27,3,ceefe378a10890fee7c4b1a0e95b80ee3b2b16c900aaa01a7e83131611c0bb1e,D
p9113.bmp,p9_600,SC600,8,600,1.0,113,28,3,c771779093d2988ee47a547d874ab7c8558159d3bb72cc78eafc4534beacf266,D
p9114.bmp,p9_600,SC600,8,600,1.0,114,29,3,9b7e955775bc9ca84aa2a451b3e46c1b076d26e4b9bac0cd2f794713db587ec4,D
p9115.bmp,p9_600,SC600,8,600,1.0,115,30,3,39eaf964d0e5e38a9ec46a729a0670e7b008615020268e6ed32259b7d7feba45,D
p9116.bmp,p9_600,SC600,8,600,1.0,116,31,3,7ce7aad30f061874bfb28a21d3c8b1cfe39206c0203d0118cc494f8cb2c1b60f,D
p9117.bmp,p9_600,SC600,8,600,1.0,117,32,4,2aa2986882fc3b34df313a54cb757f8cfa13241edd0bcf188baab33338c08aa1,D
p9118.bmp,p9_600,SC600,8,600,1.0,118,33,4,47e5001d2dde1ed4657b8f4711fbe596186f19435e40980872ee340b9f2ad881,D
p9119.bmp,p9_600,SC600,8,600,1.0,119,34,4,00abec21db4f96869e87900d69af98af54a7e5278c5c4982247e39ce8e3c6813,D
p9120.bmp,p9_600,SC600,8,600,1.0,120,35,4,462a0943529d8cd40f8b2cea920276cde8c0d70b0cfb85772986a997b8218f65,D
p9121.bmp,p9_600,SC600,8,600,1.0,121,36,4,9f4aff7a286939872bfcd2e7261667784744ba435072e3641215c3dac08a7aeb,D
p9122.bmp,p9_600,SC600,8,600,1.0,122,37,4,b48861945fdc78772b9a05244bd37a2ab10c5936e12e7a739189448ac0e991fd,D
p9123.bmp,p9_600,SC600,8,600,1.0,123,38,4,35488e18e16fec15f565bf5cbb65fd22d05254ddac2ccd901fe75caa8f07a227,D
p9124.bmp,p9_600,SC600,8,600,1.0,124,39,4,f723db24813d084028520ff517c0520f4bb2578b6c41d22f4cc173fdce850967,D
